timestamp,run_id,from_cloud,from_region,to_cloud,to_region,bitrate_Bps,avgrtt
2022-02-03T19:31:07Z,bikuqo,GCP,asia-east1,AWS,eu-west-2,33816576.0,244.968
2022-02-03T19:30:59Z,bikuqo,AWS,eu-west-3,GCP,asia-east1,99745792.0,253.223
2022-02-03T19:30:59Z,bikuqo,AWS,eu-west-2,AWS,us-east-1,110886912.0,75.78
2022-02-03T19:30:59Z,bikuqo,AWS,eu-west-2,GCP,asia-east1,101187584.0,245.388
2022-02-03T19:31:01Z,bikuqo,AWS,us-east-1,AWS,eu-west-1,128974848.0,65.646
2022-02-03T19:31:07Z,bikuqo,GCP,asia-east2,AWS,eu-west-1,34471936.0,255.902
2022-02-03T19:31:01Z,bikuqo,AWS,us-east-1,GCP,asia-east2,133038080.0,194.539
2022-02-03T19:31:00Z,bikuqo,AWS,eu-west-1,GCP,asia-east1,102236160.0,254.731
2022-02-03T19:56:53Z,nehepi,GCP,asia-northeast1,GCP,europe-north1,103022592.0,251.462
2022-02-03T19:56:53Z,nehepi,GCP,asia-northeast3,GCP,australia-southeast2,166330368.0,159.582
2022-02-03T19:56:53Z,nehepi,GCP,australia-southeast2,GCP,asia-northeast1,195166208.0,133.459
2022-02-03T19:56:47Z,nehepi,GCP,europe-north1,GCP,asia-northeast1,102236160.0,251.426
2022-02-03T19:56:47Z,nehepi,GCP,europe-north1,GCP,australia-southeast2,50069504.0,306.879
2022-02-03T19:56:53Z,nehepi,GCP,asia-northeast3,GCP,europe-north1,91881472.0,276.38
2022-02-03T19:56:53Z,nehepi,GCP,australia-southeast2,GCP,europe-north1,77070336.0,306.659
2022-02-03T19:56:52Z,nehepi,GCP,asia-northeast2,GCP,australia-southeast2,193724416.0,140.148
2022-02-03T19:56:52Z,nehepi,GCP,asia-northeast2,GCP,europe-north1,98304000.0,257.961
2022-02-03T19:56:53Z,nehepi,GCP,australia-southeast2,GCP,asia-northeast3,162791424.0,159.494
2022-02-03T19:56:52Z,nehepi,GCP,asia-northeast1,GCP,australia-southeast2,198705152.0,133.439
2022-02-03T19:56:47Z,nehepi,GCP,europe-north1,GCP,asia-northeast3,92405760.0,276.427
2022-02-03T19:56:47Z,nehepi,GCP,europe-north1,GCP,asia-northeast2,99221504.0,256.926
2022-02-03T19:56:53Z,nehepi,GCP,australia-southeast2,GCP,asia-northeast2,187957248.0,140.152
2022-02-03T20:03:44Z,nehepi,GCP,asia-south1,GCP,us-west3,112197632.0,236.334
2022-02-03T20:03:51Z,nehepi,GCP,asia-south1,GCP,us-west2,119013376.0,223.577
2022-02-03T20:03:49Z,nehepi,GCP,us-west2,GCP,asia-south1,116260864.0,223.988
2022-02-03T20:03:48Z,nehepi,GCP,us-east4,GCP,asia-south1,122290176.0,209.906
2022-02-03T20:03:49Z,nehepi,GCP,us-west1,GCP,asia-south1,122028032.0,215.26
2022-02-03T20:03:52Z,nehepi,GCP,asia-south1,GCP,us-west4,117047296.0,230.91
2022-02-03T20:03:48Z,nehepi,GCP,us-west3,GCP,asia-south1,113639424.0,236.484
2022-02-03T20:03:49Z,nehepi,GCP,us-west4,GCP,asia-south1,115343360.0,231.163
2022-02-03T20:03:51Z,nehepi,GCP,asia-south1,GCP,us-west1,115998720.0,215.583
2022-02-03T20:04:26Z,nehepi,GCP,asia-south1,GCP,us-east4,127401984.0,209.798
2022-02-04T10:44:44Z,qacide,GCP,europe-west3,GCP,australia-southeast1,92930048.0,274.571
2022-02-04T10:44:49Z,qacide,GCP,asia-southeast2,GCP,europe-west6,87162880.0,200.063
2022-02-04T10:44:44Z,qacide,GCP,europe-central2,GCP,asia-south2,147062784.0,169.101
2022-02-04T10:44:44Z,qacide,GCP,europe-west6,GCP,europe-west3,521666560.0,6.098
2022-02-04T10:44:44Z,qacide,GCP,europe-west6,GCP,asia-south2,79298560.0,149.751
2022-02-04T10:44:50Z,qacide,GCP,australia-southeast1,GCP,europe-west6,33030144.0,279.731
2022-02-04T10:44:44Z,qacide,GCP,europe-central2,GCP,asia-southeast2,112066560.0,222.701
2022-02-04T10:44:48Z,qacide,GCP,asia-south2,GCP,europe-west3,139591680.0,155.3
2022-02-04T10:44:49Z,qacide,GCP,australia-southeast1,GCP,europe-central2,87949312.0,287.496
2022-02-04T10:44:45Z,qacide,GCP,europe-central2,GCP,australia-southeast1,57540608.0,287.933
2022-02-04T10:44:44Z,qacide,GCP,europe-west6,GCP,europe-central2,462684160.0,21.258
2022-02-04T10:44:49Z,qacide,GCP,asia-southeast2,GCP,europe-central2,98304000.0,222.735
2022-02-04T10:44:50Z,qacide,GCP,australia-southeast1,GCP,europe-west3,66453504.0,274.269
2022-02-04T10:44:44Z,qacide,GCP,europe-central2,GCP,europe-west6,698089472.0,20.694
2022-02-04T10:44:47Z,qacide,GCP,asia-south2,GCP,europe-central2,159514624.0,169.159
2022-02-04T10:44:45Z,qacide,GCP,europe-west6,GCP,australia-southeast1,23461888.0,280.024
2022-02-04T10:44:49Z,qacide,GCP,asia-southeast2,GCP,europe-west3,123600896.0,204.09
2022-02-04T10:44:44Z,qacide,GCP,europe-west3,GCP,asia-south2,179568640.0,155.694
2022-02-04T10:44:47Z,qacide,GCP,asia-south2,GCP,europe-west6,131203072.0,149.11
2022-02-04T10:44:44Z,qacide,GCP,europe-west6,GCP,asia-southeast2,110624768.0,200.291
2022-02-04T10:44:49Z,qacide,GCP,asia-southeast2,GCP,australia-southeast1,254803968.0,108.022
2022-02-04T10:44:44Z,qacide,GCP,europe-west3,GCP,asia-southeast2,126746624.0,205.655
2022-02-04T10:44:44Z,qacide,GCP,europe-west3,GCP,europe-west6,651165696.0,6.389
2022-02-04T11:03:51Z,socaye,GCP,asia-southeast1,AWS,eu-north-1,37486592.0,220.214
2022-02-04T11:03:51Z,socaye,GCP,asia-southeast1,AWS,sa-east-1,24510464.0,330.326
2022-02-04T11:03:44Z,socaye,AWS,eu-north-1,GCP,us-central1,227672064.0,121.185
2022-02-04T11:03:49Z,socaye,GCP,us-central1,AWS,eu-north-1,69730304.0,120.556
2022-02-04T11:03:45Z,socaye,AWS,eu-north-1,GCP,asia-southeast1,103546880.0,220.274
2022-02-04T11:03:48Z,socaye,GCP,us-central1,AWS,us-west-2,133169152.0,64.467
2022-02-04T11:03:50Z,socaye,AWS,sa-east-1,GCP,us-central1,197656576.0,142.567
2022-02-04T11:03:51Z,socaye,GCP,asia-southeast1,AWS,us-east-2,40370176.0,221.236
2022-02-04T11:03:51Z,socaye,GCP,asia-southeast1,GCP,us-central1,141688832.0,194.915
2022-02-04T11:03:48Z,socaye,AWS,us-west-2,GCP,us-central1,455737344.0,65.022
2022-02-04T11:03:50Z,socaye,AWS,sa-east-1,GCP,asia-southeast1,71827456.0,331.346
2022-02-04T11:03:47Z,socaye,AWS,us-east-2,GCP,asia-southeast1,117702656.0,220.637
2022-02-04T11:03:49Z,socaye,GCP,us-central1,AWS,sa-east-1,58195968.0,141.855
2022-02-04T11:03:48Z,socaye,AWS,us-west-2,GCP,asia-southeast1,156237824.0,169.396
2022-02-04T11:03:46Z,socaye,AWS,us-east-2,GCP,us-central1,1032978432.0,20.778
2022-02-04T11:03:51Z,socaye,GCP,asia-southeast1,AWS,us-west-2,50331648.0,169.41
2022-02-04T11:03:49Z,socaye,GCP,us-central1,GCP,asia-southeast1,143785984.0,195.664
2022-02-04T11:03:48Z,socaye,GCP,us-central1,AWS,us-east-2,441319424.0,20.67
2022-02-06T10:09:42Z,tiyawu,GCP,us-west4,AWS,ap-southeast-2,57016320.0,146.802
2022-02-06T10:09:49Z,tiyawu,AWS,ap-southeast-1,GCP,us-west4,155713536.0,170.838
2022-02-06T10:09:42Z,tiyawu,GCP,us-west2,AWS,ap-south-1,34734080.0,254.076
2022-02-06T10:09:41Z,tiyawu,GCP,us-west3,AWS,ap-southeast-2,55836672.0,153.499
2022-02-06T10:09:41Z,tiyawu,GCP,us-west3,AWS,ap-south-1,34209792.0,245.843
2022-02-06T10:09:49Z,tiyawu,AWS,ap-southeast-1,GCP,us-west2,160432128.0,165.258
2022-02-06T10:09:42Z,tiyawu,GCP,us-west2,AWS,ap-southeast-2,61341696.0,142.617
2022-02-06T10:09:42Z,tiyawu,GCP,us-west4,AWS,ap-south-1,34471936.0,253.152
2022-02-06T10:09:49Z,tiyawu,AWS,ap-southeast-1,GCP,us-west3,151781376.0,177.441
2022-02-06T10:09:42Z,tiyawu,AWS,ap-southeast-2,GCP,us-west3,171835392.0,153.662
2022-02-06T10:09:40Z,tiyawu,AWS,ap-south-1,GCP,us-west2,98172928.0,253.946
2022-02-06T10:09:49Z,tiyawu,GCP,us-west2,AWS,ap-southeast-1,50593792.0,164.997
2022-02-06T10:09:40Z,tiyawu,AWS,ap-south-1,GCP,us-west3,103022592.0,246.781
2022-02-06T10:09:42Z,tiyawu,AWS,ap-southeast-2,GCP,us-west2,190054400.0,142.658
2022-02-06T10:09:48Z,tiyawu,GCP,us-west3,AWS,ap-southeast-1,47316992.0,177.539
2022-02-06T10:09:40Z,tiyawu,AWS,ap-south-1,GCP,us-west4,91881472.0,253.653
2022-02-06T10:09:42Z,tiyawu,AWS,ap-southeast-2,GCP,us-west4,177864704.0,147.024
2022-02-06T10:09:49Z,tiyawu,GCP,us-west4,AWS,ap-southeast-1,48365568.0,170.939
2022-02-06T10:42:42Z,guxupe,GCP,us-west1,AWS,ap-northeast-3,83623936.0,99.931
2022-02-06T10:42:44Z,guxupe,GCP,southamerica-east1,AWS,ap-northeast-2,30277632.0,283.9
2022-02-06T10:42:44Z,guxupe,AWS,ap-northeast-2,GCP,us-east1,133562368.0,184.753
2022-02-06T10:42:42Z,guxupe,GCP,us-west1,AWS,ap-northeast-2,70909952.0,125.546
2022-02-06T10:42:45Z,guxupe,GCP,southamerica-east1,AWS,ap-northeast-3,33685504.0,260.819
2022-02-06T10:42:42Z,guxupe,GCP,us-east1,AWS,ap-northeast-3,54132736.0,161.467
2022-02-06T10:42:43Z,guxupe,AWS,ap-northeast-1,GCP,southamerica-east1,84148224.0,255.173
2022-02-06T10:42:43Z,guxupe,AWS,ap-northeast-1,GCP,us-east4,172490752.0,150.831
2022-02-06T10:42:43Z,guxupe,AWS,ap-northeast-3,GCP,us-east1,164233216.0,161.326
2022-02-06T10:42:43Z,guxupe,AWS,ap-northeast-1,GCP,us-west1,295567360.0,93.347
2022-02-06T10:42:42Z,guxupe,GCP,us-east1,AWS,ap-northeast-2,49807360.0,185.137
2022-02-06T10:42:41Z,guxupe,GCP,us-east4,AWS,ap-northeast-1,57933824.0,150.979
2022-02-06T10:42:42Z,guxupe,GCP,us-east1,AWS,ap-northeast-1,53346304.0,160.006
2022-02-06T10:42:41Z,guxupe,GCP,us-east4,AWS,ap-northeast-2,47448064.0,180.075
2022-02-06T10:42:44Z,guxupe,AWS,ap-northeast-2,GCP,us-west1,213778432.0,125.585
2022-02-06T10:42:44Z,guxupe,AWS,ap-northeast-2,GCP,southamerica-east1,77332480.0,285.572
2022-02-06T10:42:44Z,guxupe,AWS,ap-northeast-2,GCP,us-east4,137101312.0,180.335
2022-02-06T10:42:41Z,guxupe,GCP,us-east4,AWS,ap-northeast-3,58851328.0,155.891
2022-02-06T10:42:42Z,guxupe,GCP,us-west1,AWS,ap-northeast-1,93323264.0,93.472
2022-02-06T10:42:43Z,guxupe,AWS,ap-northeast-3,GCP,us-west1,282853376.0,100.33
2022-02-06T10:42:44Z,guxupe,AWS,ap-northeast-3,GCP,southamerica-east1,83755008.0,261.792
2022-02-06T10:42:43Z,guxupe,AWS,ap-northeast-1,GCP,us-east1,171966464.0,159.625
2022-02-06T10:42:44Z,guxupe,GCP,southamerica-east1,AWS,ap-northeast-1,33816576.0,254.914
2022-02-06T10:42:43Z,guxupe,AWS,ap-northeast-3,GCP,us-east4,161742848.0,156.102
2022-02-06T11:05:43Z,tevoyi,GCP,europe-west2,AWS,us-west-2,55443456.0,152.38
2022-02-06T11:05:45Z,tevoyi,GCP,northamerica-northeast1,AWS,sa-east-1,66715648.0,126.225
2022-02-06T11:05:45Z,tevoyi,AWS,us-west-2,GCP,northamerica-northeast1,318898176.0,87.796
2022-02-06T11:05:43Z,tevoyi,AWS,us-east-2,GCP,europe-west2,275251200.0,86.92
2022-02-06T11:05:45Z,tevoyi,GCP,northamerica-northeast2,AWS,us-west-2,102629376.0,80.261
2022-02-06T11:05:43Z,tevoyi,AWS,us-east-2,GCP,northamerica-northeast1,595329024.0,24.778
2022-02-06T11:05:45Z,tevoyi,GCP,northamerica-northeast1,AWS,us-east-2,367919104.0,24.344
2022-02-06T11:05:46Z,tevoyi,AWS,sa-east-1,GCP,northamerica-northeast2,199753728.0,133.693
2022-02-06T11:05:43Z,tevoyi,AWS,us-east-2,GCP,europe-west4,249823232.0,95.502
2022-02-06T11:05:44Z,tevoyi,GCP,europe-west4,AWS,us-west-2,54132736.0,158.432
2022-02-06T11:05:44Z,tevoyi,GCP,europe-west4,AWS,sa-east-1,42336256.0,197.214
2022-02-06T11:05:46Z,tevoyi,AWS,sa-east-1,GCP,northamerica-northeast1,208404480.0,127.115
2022-02-06T11:05:45Z,tevoyi,GCP,northamerica-northeast2,AWS,sa-east-1,62259200.0,133.804
2022-02-06T11:05:43Z,tevoyi,AWS,us-east-2,GCP,northamerica-northeast2,348782592.0,27.136
2022-02-06T11:05:47Z,tevoyi,AWS,sa-east-1,GCP,europe-west2,134086656.0,188.712
2022-02-06T11:05:45Z,tevoyi,AWS,us-west-2,GCP,europe-west4,31850496.0,158.602
2022-02-06T11:05:43Z,tevoyi,GCP,europe-west2,AWS,us-east-2,95944704.0,86.643
2022-02-06T11:05:44Z,tevoyi,GCP,europe-west4,AWS,us-east-2,91619328.0,95.25
2022-02-06T11:05:45Z,tevoyi,AWS,us-west-2,GCP,northamerica-northeast2,344195072.0,80.494
2022-02-06T11:05:47Z,tevoyi,AWS,sa-east-1,GCP,europe-west4,125173760.0,196.148
2022-02-06T11:05:45Z,tevoyi,AWS,us-west-2,GCP,europe-west2,179961856.0,152.819
2022-02-06T11:05:45Z,tevoyi,GCP,northamerica-northeast2,AWS,us-east-2,301989888.0,26.502
2022-02-06T11:05:45Z,tevoyi,GCP,northamerica-northeast1,AWS,us-west-2,97517568.0,87.254
2022-02-06T11:05:43Z,tevoyi,GCP,europe-west2,AWS,sa-east-1,43909120.0,188.73
2022-02-06T11:12:02Z,zediti,GCP,asia-northeast1,AWS,eu-west-1,35651584.0,227.633
2022-02-06T11:11:55Z,zediti,AWS,eu-west-2,GCP,europe-west1,806879232.0,13.303
2022-02-06T11:11:55Z,zediti,AWS,eu-west-1,GCP,asia-northeast2,101580800.0,235.968
2022-02-06T11:11:55Z,zediti,AWS,eu-west-2,GCP,asia-northeast1,111017984.0,219.378
2022-02-06T11:11:55Z,zediti,AWS,eu-west-1,GCP,asia-northeast3,97124352.0,253.01
2022-02-06T11:12:03Z,zediti,GCP,asia-northeast3,AWS,eu-west-1,32112640.0,253.128
2022-02-06T11:11:57Z,zediti,GCP,europe-west1,AWS,eu-west-3,609222656.0,5.509
2022-02-06T11:11:55Z,zediti,AWS,eu-west-3,GCP,asia-northeast1,100925440.0,226.021
2022-02-06T11:12:03Z,zediti,GCP,asia-northeast2,AWS,eu-west-2,37224448.0,225.568
2022-02-06T11:12:03Z,zediti,GCP,asia-northeast2,AWS,eu-west-3,40370176.0,231.783
2022-02-06T11:11:57Z,zediti,GCP,europe-west1,AWS,eu-west-2,371982336.0,9.308
2022-02-06T11:11:55Z,zediti,AWS,eu-west-3,GCP,europe-west1,1143734272.0,10.375
2022-02-06T11:11:55Z,zediti,AWS,eu-west-3,GCP,asia-northeast3,100401152.0,250.849
2022-02-06T11:11:57Z,zediti,GCP,europe-west1,AWS,eu-west-1,239599616.0,19.433
2022-02-06T11:11:55Z,zediti,AWS,eu-west-1,GCP,europe-west1,758906880.0,23.28
2022-02-06T11:12:02Z,zediti,GCP,asia-northeast2,AWS,eu-west-1,35913728.0,235.417
2022-02-06T11:11:55Z,zediti,AWS,eu-west-3,GCP,asia-northeast2,100270080.0,232.189
2022-02-06T11:12:03Z,zediti,GCP,asia-northeast3,AWS,eu-west-2,34734080.0,243.628
2022-02-06T11:11:55Z,zediti,AWS,eu-west-2,GCP,asia-northeast3,96993280.0,243.259
2022-02-06T11:12:02Z,zediti,GCP,asia-northeast1,AWS,eu-west-3,37617664.0,226.237
2022-02-06T11:12:02Z,zediti,GCP,asia-northeast1,AWS,eu-west-2,38666240.0,219.295
2022-02-06T11:11:55Z,zediti,AWS,eu-west-1,GCP,asia-northeast1,113377280.0,226.58
2022-02-06T11:11:55Z,zediti,AWS,eu-west-2,GCP,asia-northeast2,117702656.0,225.704
2022-02-06T11:12:03Z,zediti,GCP,asia-northeast3,AWS,eu-west-3,33161216.0,252.095
2022-02-06T11:16:41Z,qimeka,AWS,ca-central-1,GCP,us-west2,368443392.0,76.7
2022-02-06T11:16:43Z,qimeka,GCP,us-west3,AWS,ca-central-1,141950976.0,59.773
2022-02-06T11:16:41Z,qimeka,AWS,ca-central-1,GCP,asia-south2,87031808.0,280.825
2022-02-06T11:16:43Z,qimeka,GCP,us-west3,AWS,eu-north-1,60555264.0,142.505
2022-02-06T11:16:41Z,qimeka,AWS,ca-central-1,GCP,us-west3,343146496.0,58.886
2022-02-06T11:16:44Z,qimeka,GCP,us-west4,AWS,eu-north-1,54263808.0,160.346
2022-02-06T11:16:41Z,qimeka,AWS,ca-central-1,GCP,us-west4,332267520.0,70.55
2022-02-06T11:16:44Z,qimeka,GCP,us-west2,AWS,eu-north-1,52690944.0,164.478
2022-02-06T11:16:44Z,qimeka,GCP,us-west2,AWS,ca-central-1,111017984.0,77.225
2022-02-06T11:16:45Z,qimeka,GCP,asia-south2,AWS,ca-central-1,30015488.0,277.934
2022-02-06T11:16:44Z,qimeka,GCP,asia-south2,AWS,ap-southeast-2,52953088.0,162.915
2022-02-06T11:16:43Z,qimeka,GCP,us-west4,AWS,ca-central-1,117571584.0,71.659
2022-02-06T11:16:39Z,qimeka,AWS,eu-north-1,GCP,us-west4,168296448.0,159.888
2022-02-06T11:16:45Z,qimeka,GCP,asia-south2,AWS,eu-north-1,45744128.0,184.518
2022-02-06T11:16:39Z,qimeka,AWS,eu-north-1,GCP,us-west3,179175424.0,142.577
2022-02-06T11:16:39Z,qimeka,AWS,eu-north-1,GCP,asia-south2,136445952.0,185.96
2022-02-06T11:16:44Z,qimeka,AWS,ap-southeast-2,GCP,asia-south2,167116800.0,163.094
2022-02-06T11:16:39Z,qimeka,AWS,eu-north-1,GCP,us-west2,149946368.0,164.342
2022-02-06T11:56:46Z,carufu,GCP,us-west1,AWS,ap-south-1,36044800.0,243.068
2022-02-06T11:56:43Z,carufu,AWS,us-east-1,GCP,southamerica-east1,174194688.0,116.089
2022-02-06T11:56:46Z,carufu,GCP,us-west1,AWS,ap-southeast-1,54263808.0,153.663
2022-02-06T11:56:45Z,carufu,AWS,ap-south-1,GCP,southamerica-east1,71303168.0,328.311
2022-02-06T11:56:48Z,carufu,GCP,southamerica-east1,AWS,ap-southeast-1,26869760.0,315.792
2022-02-06T11:56:45Z,carufu,GCP,us-east4,AWS,ap-south-1,39190528.0,214.902
2022-02-06T11:56:45Z,carufu,AWS,ap-southeast-1,GCP,us-east1,117833728.0,216.811
2022-02-06T11:56:45Z,carufu,GCP,us-east1,AWS,ap-southeast-1,41680896.0,216.669
2022-02-06T11:56:44Z,carufu,GCP,us-east4,AWS,us-east-1,1131413504.0,1.41
2022-02-06T11:56:45Z,carufu,AWS,ap-south-1,GCP,us-east4,119537664.0,218.582
2022-02-06T11:56:45Z,carufu,GCP,us-east1,AWS,ap-south-1,36306944.0,229.105
2022-02-06T11:56:43Z,carufu,AWS,us-east-1,GCP,us-east1,303431680.0,20.739
2022-02-06T11:56:46Z,carufu,GCP,us-west1,AWS,us-east-1,141950976.0,63.339
2022-02-06T11:56:45Z,carufu,AWS,ap-south-1,GCP,us-west1,106823680.0,241.627
2022-02-06T11:56:47Z,carufu,GCP,southamerica-east1,AWS,us-east-1,76546048.0,116.025
2022-02-06T11:56:44Z,carufu,GCP,us-east1,AWS,us-east-1,492175360.0,21.075
2022-02-06T11:56:45Z,carufu,AWS,ap-southeast-1,GCP,us-east4,117571584.0,213.835
2022-02-06T11:56:47Z,carufu,GCP,southamerica-east1,AWS,ap-south-1,25559040.0,326.959
2022-02-06T11:56:45Z,carufu,GCP,us-east4,AWS,ap-southeast-1,38666240.0,213.586
2022-02-06T11:56:45Z,carufu,AWS,ap-southeast-1,GCP,us-west1,172359680.0,153.611
2022-02-06T11:56:43Z,carufu,AWS,us-east-1,GCP,us-east4,1331036160.0,1.871
2022-02-06T11:56:45Z,carufu,AWS,ap-southeast-1,GCP,southamerica-east1,70778880.0,316.201
2022-02-06T11:56:43Z,carufu,AWS,us-east-1,GCP,us-west1,192675840.0,63.098
2022-02-06T11:56:45Z,carufu,AWS,ap-south-1,GCP,us-east1,110624768.0,229.303
2022-02-06T12:03:42Z,ducuru,GCP,europe-west4,GCP,northamerica-northeast1,304611328.0,86.597
2022-02-06T12:03:44Z,ducuru,GCP,northamerica-northeast1,AWS,eu-central-1,97910784.0,89.166
2022-02-06T12:03:44Z,ducuru,GCP,northamerica-northeast1,GCP,europe-west4,280625152.0,86.343
2022-02-06T12:03:40Z,ducuru,AWS,eu-central-1,GCP,europe-west4,944898048.0,12.09
2022-02-06T12:03:40Z,ducuru,AWS,eu-central-1,GCP,northamerica-northeast2,225312768.0,98.747
2022-02-06T12:03:42Z,ducuru,GCP,europe-west4,AWS,eu-central-1,605945856.0,10.564
2022-02-06T12:03:44Z,ducuru,GCP,northamerica-northeast2,GCP,europe-west4,265945088.0,91.446
2022-02-06T12:03:44Z,ducuru,GCP,northamerica-northeast2,AWS,eu-central-1,83755008.0,97.597
2022-02-06T12:03:40Z,ducuru,AWS,eu-central-1,GCP,northamerica-northeast1,249167872.0,95.623
2022-02-06T12:03:42Z,ducuru,GCP,europe-west4,GCP,northamerica-northeast2,294125568.0,92.039
2022-02-06T13:15:42Z,xepova,AWS,eu-central-1,GCP,europe-west2,739508224,15.460
2022-02-06T13:15:48Z,xepova,AWS,ap-northeast-3,GCP,europe-west2,116916224,223.752
2022-02-06T13:15:45Z,xepova,GCP,europe-west2,AWS,ap-southeast-2,29622272,273.328
2022-02-06T13:15:49Z,xepova,AWS,ap-southeast-2,GCP,europe-west2,87687168,272.771
2022-02-06T13:15:43Z,xepova,AWS,eu-central-1,AWS,ap-southeast-2,32768000,265.297
2022-02-06T13:15:46Z,xepova,GCP,europe-north1,AWS,ap-northeast-3,34865152,256.637
2022-02-06T13:15:44Z,xepova,GCP,europe-west2,AWS,eu-central-1,546045952,16.104
2022-02-06T13:15:45Z,xepova,GCP,europe-west1,AWS,ap-northeast-3,39976960,227.801
2022-02-06T13:15:49Z,xepova,AWS,ap-southeast-2,AWS,eu-central-1,33292288,265.313
2022-02-06T13:15:48Z,xepova,AWS,ap-northeast-3,AWS,eu-central-1,38535168,220.399
2022-02-06T13:15:42Z,xepova,AWS,eu-central-1,GCP,europe-north1,151781376,30.657
2022-02-06T13:15:45Z,xepova,GCP,europe-west1,AWS,ap-southeast-2,28966912,277.162
2022-02-06T13:15:45Z,xepova,GCP,europe-north1,AWS,eu-central-1,297533440,30.700
2022-02-06T13:15:45Z,xepova,GCP,europe-north1,AWS,ap-southeast-2,26607616,304.152
2022-02-06T13:15:49Z,xepova,AWS,ap-northeast-3,GCP,europe-north1,101974016,256.051
2022-02-06T13:15:43Z,xepova,AWS,eu-central-1,AWS,ap-northeast-3,37093376,220.385
2022-02-06T13:15:49Z,xepova,AWS,ap-southeast-2,GCP,europe-west1,87031808,276.806
2022-02-06T13:15:45Z,xepova,GCP,europe-west2,AWS,ap-northeast-3,38141952,222.677
2022-02-06T13:15:48Z,xepova,AWS,ap-northeast-3,GCP,europe-west1,111149056,227.708
2022-02-06T13:15:42Z,xepova,AWS,eu-central-1,GCP,europe-west1,957480960,10.875
2022-02-06T13:15:44Z,xepova,GCP,europe-west1,AWS,eu-central-1,786169856,10.493
2022-02-06T13:15:49Z,xepova,AWS,ap-southeast-2,GCP,europe-north1,80609280,303.932
